target	taxa
ViPhOG18527.faa	Siminovitchvirus
ViPhOG9374.faa	Orthopoxvirus
ViPhOG30980.faa	Bequatrovirus
ViPhOG17175.faa	Alphabaculovirus
ViPhOG28829.faa	Seunavirus
ViPhOG24570.faa	Vequintavirus
ViPhOG23066.faa	Kuravirus
ViPhOG21038.faa	Agatevirus
ViPhOG4293.faa	Cyprinivirus
ViPhOG29449.faa	Bastillevirus
ViPhOG18441.faa	Slashvirus
ViPhOG3520.faa	Avipoxvirus
ViPhOG20117.faa	Marseillevirus
ViPhOG22827.faa	Muromegalovirus
ViPhOG15664.faa	Iltovirus
ViPhOG8980.faa	Cytomegalovirus
ViPhOG29585.faa	Bequatrovirus
ViPhOG17457.faa	Mimivirus
ViPhOG3518.faa	Avipoxvirus
ViPhOG18605.faa	Siminovitchvirus
ViPhOG24271.faa	Phikmvvirus
ViPhOG28777.faa	Seunavirus
ViPhOG4187.faa	Cyprinivirus
ViPhOG24835.faa	Nankokuvirus
ViPhOG6913.faa	Mimivirus
ViPhOG23406.faa	Gordtnkvirus
ViPhOG20635.faa	Alphabaculovirus
ViPhOG17261.faa	Pahexavirus
ViPhOG10349.faa	Firehammervirus
ViPhOG7681.faa	Mimivirus
ViPhOG3440.faa	Avipoxvirus
ViPhOG10761.faa	Ostreavirus
ViPhOG2282.faa	Whispovirus
ViPhOG16993.faa	Ascovirus
ViPhOG9638.faa	Alphabaculovirus
ViPhOG2209.faa	Whispovirus
ViPhOG9549.faa	Potyvirus
ViPhOG17172.faa	Alphabaculovirus
ViPhOG19244.faa	Pandoravirus
ViPhOG24854.faa	Nankokuvirus
ViPhOG23264.faa	Slashvirus
ViPhOG15495.faa	Mimivirus
ViPhOG29735.faa	Asteriusvirus
ViPhOG23214.faa	Pagevirus
ViPhOG2655.faa	Whispovirus
ViPhOG6556.faa	Megalocytivirus
ViPhOG7743.faa	Mimivirus
ViPhOG30887.faa	Nitunavirus
ViPhOG1789.faa	Mardivirus
ViPhOG17381.faa	Mimivirus
ViPhOG18449.faa	Slashvirus
ViPhOG10763.faa	Ostreavirus
ViPhOG12095.faa	Alphabaculovirus
ViPhOG24590.faa	Slopekvirus
ViPhOG7435.faa	Mimivirus
ViPhOG18453.faa	Slashvirus
ViPhOG23048.faa	Kuravirus
ViPhOG15047.faa	Prasinovirus
ViPhOG20464.faa	Marseillevirus
ViPhOG14444.faa	Cheoctovirus
ViPhOG3522.faa	Avipoxvirus
ViPhOG12355.faa	Tequatrovirus
ViPhOG6573.faa	Megalocytivirus
ViPhOG22410.faa	Enhodamvirus
ViPhOG18287.faa	Proboscivirus
ViPhOG21936.faa	Corndogvirus
ViPhOG23013.faa	Kuravirus
ViPhOG14562.faa	Bongovirus
ViPhOG22008.faa	Corndogvirus
ViPhOG1627.faa	Orthopoxvirus
ViPhOG2793.faa	Whispovirus
ViPhOG6289.faa	Varicellovirus
ViPhOG25212.faa	Chlorovirus
ViPhOG23893.faa	Kochikohdavirus
ViPhOG27485.faa	Chloriridovirus
ViPhOG23122.faa	Kochikohdavirus
ViPhOG14716.faa	Fromanvirus
ViPhOG4290.faa	Cyprinivirus
ViPhOG15267.faa	Mimivirus
ViPhOG22392.faa	Enhodamvirus
ViPhOG16357.faa	Rhadinovirus
ViPhOG10463.faa	Fletchervirus
ViPhOG1707.faa	Orthopoxvirus
ViPhOG8903.faa	Cytomegalovirus
ViPhOG18038.faa	Andromedavirus
ViPhOG6658.faa	Varicellovirus
ViPhOG28817.faa	Seunavirus
ViPhOG17646.faa	Mimivirus
ViPhOG20313.faa	Marseillevirus
ViPhOG29563.faa	Bequatrovirus
ViPhOG2182.faa	Whispovirus
ViPhOG26080.faa	Betalipothrixvirus
ViPhOG23894.faa	Kochikohdavirus
ViPhOG18434.faa	Slashvirus
ViPhOG13240.faa	Orthopoxvirus
ViPhOG22283.faa	Omegavirus
ViPhOG29465.faa	Bastillevirus
ViPhOG10645.faa	Kayvirus
ViPhOG1363.faa	Tungrovirus
ViPhOG25776.faa	Betabaculovirus
ViPhOG23045.faa	Kuravirus
ViPhOG14525.faa	Timquatrovirus
ViPhOG23273.faa	Slashvirus
ViPhOG20350.faa	Marseillevirus
ViPhOG18075.faa	Andromedavirus
ViPhOG2337.faa	Whispovirus
ViPhOG10416.faa	Firehammervirus
ViPhOG21553.faa	Gamaleyavirus
ViPhOG30844.faa	Helsingorvirus
ViPhOG10587.faa	Fletchervirus
ViPhOG29305.faa	Homburgvirus
ViPhOG1413.faa	Rhadinovirus
ViPhOG8436.faa	Megalocytivirus
ViPhOG24875.faa	Nankokuvirus
ViPhOG6523.faa	Megalocytivirus
ViPhOG18861.faa	Gelderlandvirus
ViPhOG8201.faa	Mimivirus
ViPhOG25899.faa	Betaentomopoxvirus
ViPhOG25755.faa	Betabaculovirus
ViPhOG17638.faa	Mimivirus
ViPhOG13871.faa	Saphexavirus
ViPhOG6565.faa	Megalocytivirus
ViPhOG20637.faa	Alphabaculovirus
ViPhOG17142.faa	Alphabaculovirus
ViPhOG23071.faa	Kuravirus
ViPhOG16867.faa	Alphabaculovirus
ViPhOG10084.faa	Norovirus
ViPhOG11302.faa	Unaquatrovirus
ViPhOG7087.faa	Mimivirus
ViPhOG26515.faa	Alphabaculovirus
ViPhOG6831.faa	Mimivirus
ViPhOG1750.faa	Mardivirus
ViPhOG18771.faa	Orthopoxvirus
ViPhOG22648.faa	Karamvirus
ViPhOG25630.faa	Betaentomopoxvirus
ViPhOG8197.faa	Mimivirus
ViPhOG26709.faa	Krischvirus
ViPhOG7108.faa	Mimivirus
ViPhOG30232.faa	Helsingorvirus
ViPhOG22420.faa	Enhodamvirus
ViPhOG29615.faa	Bequatrovirus
ViPhOG28753.faa	Chloriridovirus
ViPhOG29423.faa	Bastillevirus
ViPhOG29418.faa	Bastillevirus
ViPhOG10286.faa	Vhmlvirus
ViPhOG2749.faa	Whispovirus
ViPhOG23271.faa	Slashvirus
ViPhOG6599.faa	Megalocytivirus
ViPhOG27841.faa	Kuravirus
ViPhOG9063.faa	Macavirus
ViPhOG18585.faa	Siminovitchvirus
ViPhOG22387.faa	Enhodamvirus
ViPhOG19277.faa	Pandoravirus
ViPhOG16366.faa	Rhadinovirus
ViPhOG28166.faa	Prasinovirus
ViPhOG6591.faa	Megalocytivirus
ViPhOG11781.faa	Aviadenovirus
ViPhOG9811.faa	Alphabaculovirus
ViPhOG14513.faa	Timquatrovirus
ViPhOG20630.faa	Alphabaculovirus
ViPhOG16443.faa	Mardivirus
ViPhOG18752.faa	Bronvirus
ViPhOG7919.faa	Mimivirus
ViPhOG28834.faa	Seunavirus
ViPhOG24865.faa	Nankokuvirus
ViPhOG2097.faa	Whispovirus
ViPhOG9687.faa	Vitivirus
ViPhOG3405.faa	Avipoxvirus
ViPhOG29441.faa	Bastillevirus
ViPhOG20176.faa	Marseillevirus
ViPhOG27520.faa	Chloriridovirus
ViPhOG18427.faa	Ampelovirus
ViPhOG26648.faa	Krischvirus
ViPhOG27543.faa	Tulanevirus
ViPhOG20333.faa	Marseillevirus
ViPhOG26702.faa	Krischvirus
ViPhOG6545.faa	Megalocytivirus
ViPhOG17299.faa	Mimivirus
ViPhOG26779.faa	Tulanevirus
ViPhOG19408.faa	Pandoravirus
ViPhOG15724.faa	Alphabaculovirus
ViPhOG26015.faa	Chloriridovirus
ViPhOG6569.faa	Megalocytivirus
ViPhOG3984.faa	Muromegalovirus
ViPhOG4103.faa	Muromegalovirus
ViPhOG18788.faa	Cbastvirus
ViPhOG22013.faa	Corndogvirus
ViPhOG2212.faa	Whispovirus
ViPhOG14901.faa	Fromanvirus
ViPhOG21563.faa	Ranavirus
ViPhOG17566.faa	Mimivirus
ViPhOG2269.faa	Whispovirus
ViPhOG19069.faa	Pandoravirus
ViPhOG8979.faa	Cytomegalovirus
ViPhOG4040.faa	Muromegalovirus
ViPhOG22416.faa	Enhodamvirus
ViPhOG19389.faa	Pandoravirus
ViPhOG28848.faa	Seunavirus
ViPhOG15311.faa	Mimivirus
ViPhOG20673.faa	Alphabaculovirus
ViPhOG25449.faa	Fromanvirus
ViPhOG14968.faa	Bixzunavirus
ViPhOG10749.faa	Ostreavirus
ViPhOG7081.faa	Mimivirus
ViPhOG24583.faa	Slopekvirus
ViPhOG20624.faa	Alphabaculovirus
ViPhOG14085.faa	Omegavirus
ViPhOG22659.faa	Gaprivervirus
ViPhOG17967.faa	Gamaleyavirus
ViPhOG15194.faa	Mimivirus
ViPhOG8441.faa	Megalocytivirus
ViPhOG6580.faa	Megalocytivirus
ViPhOG18367.faa	Proboscivirus
ViPhOG8987.faa	Cytomegalovirus
ViPhOG21818.faa	Cyprinivirus
ViPhOG6546.faa	Megalocytivirus
ViPhOG18076.faa	Andromedavirus
ViPhOG20215.faa	Marseillevirus
ViPhOG14570.faa	Bongovirus
ViPhOG4366.faa	Cyprinivirus
ViPhOG13870.faa	Saphexavirus
ViPhOG1390.faa	Rhadinovirus
ViPhOG17560.faa	Mimivirus
ViPhOG18779.faa	Cbastvirus
ViPhOG28855.faa	Seunavirus
ViPhOG12944.faa	Schizotequatrovirus
ViPhOG20653.faa	Alphabaculovirus
ViPhOG26027.faa	Chloriridovirus
ViPhOG2312.faa	Whispovirus
ViPhOG12023.faa	Bruynoghevirus
ViPhOG8296.faa	Mimivirus
ViPhOG14541.faa	Bongovirus
ViPhOG15647.faa	Iltovirus
ViPhOG30987.faa	Kayvirus
ViPhOG27307.faa	Alphasphaerolipovirus
ViPhOG6276.faa	Varicellovirus
ViPhOG30575.faa	Pecentumvirus
ViPhOG7396.faa	Mimivirus
ViPhOG17596.faa	Mimivirus
ViPhOG7537.faa	Mimivirus
ViPhOG7342.faa	Mimivirus
ViPhOG4235.faa	Cyprinivirus
ViPhOG8151.faa	Mimivirus
ViPhOG23084.faa	Kuravirus
ViPhOG13186.faa	Mimivirus
ViPhOG8160.faa	Mimivirus
ViPhOG22807.faa	Tegunavirus
ViPhOG29600.faa	Bequatrovirus
ViPhOG4300.faa	Cyprinivirus
ViPhOG27381.faa	Septimatrevirus
ViPhOG23526.faa	Alcyoneusvirus
ViPhOG2197.faa	Whispovirus
ViPhOG3808.faa	Asfivirus
ViPhOG20304.faa	Marseillevirus
ViPhOG10600.faa	Fletchervirus
ViPhOG28003.faa	Barnyardvirus
ViPhOG14582.faa	Bongovirus
ViPhOG26787.faa	Alphabaculovirus
ViPhOG20924.faa	Simplexvirus
ViPhOG14127.faa	Omegavirus
ViPhOG7673.faa	Mimivirus
ViPhOG18085.faa	Andromedavirus
ViPhOG3455.faa	Avipoxvirus
ViPhOG4150.faa	Muromegalovirus
ViPhOG15325.faa	Mimivirus
ViPhOG18119.faa	Rogunavirus
ViPhOG24021.faa	Emdodecavirus
ViPhOG7908.faa	Mimivirus
ViPhOG6447.faa	Alphatectivirus
ViPhOG8384.faa	Orthopneumovirus
ViPhOG14744.faa	Fromanvirus
ViPhOG1298.faa	Mastadenovirus
ViPhOG3389.faa	Avipoxvirus
ViPhOG27751.faa	Kochikohdavirus
ViPhOG29475.faa	Bastillevirus
ViPhOG4172.faa	Muromegalovirus
ViPhOG31148.faa	Caeruleovirus
ViPhOG7085.faa	Mimivirus
ViPhOG10580.faa	Fletchervirus
ViPhOG23009.faa	Kuravirus
ViPhOG20928.faa	Simplexvirus
ViPhOG26035.faa	Chloriridovirus
ViPhOG15623.faa	Iltovirus
ViPhOG19021.faa	Pandoravirus
ViPhOG8460.faa	Megalocytivirus
ViPhOG30153.faa	Kayvirus
ViPhOG12939.faa	Schizotequatrovirus
ViPhOG20094.faa	Marseillevirus
ViPhOG18424.faa	Ampelovirus
ViPhOG20644.faa	Alphabaculovirus
ViPhOG24366.faa	Kostyavirus
ViPhOG23842.faa	Kochikohdavirus
ViPhOG18123.faa	Rogunavirus
ViPhOG23041.faa	Kuravirus
ViPhOG25926.faa	Betaentomopoxvirus
ViPhOG8155.faa	Mimivirus
ViPhOG1658.faa	Orthopoxvirus
ViPhOG5091.faa	Titanvirus
ViPhOG21997.faa	Corndogvirus
ViPhOG21970.faa	Corndogvirus
ViPhOG18452.faa	Slashvirus
ViPhOG13996.faa	Omegavirus
ViPhOG30700.faa	Popoffvirus
ViPhOG25791.faa	Betabaculovirus
ViPhOG6622.faa	Varicellovirus
ViPhOG4261.faa	Cyprinivirus
ViPhOG20586.faa	Mimivirus
ViPhOG21985.faa	Corndogvirus
ViPhOG4256.faa	Cyprinivirus
ViPhOG15085.faa	Mimivirus
ViPhOG20078.faa	Marseillevirus
ViPhOG18369.faa	Proboscivirus
ViPhOG10404.faa	Firehammervirus
ViPhOG18438.faa	Slashvirus
ViPhOG29427.faa	Bastillevirus
ViPhOG7439.faa	Mimivirus
ViPhOG29509.faa	Bastillevirus
ViPhOG17831.faa	Obolenskvirus
ViPhOG18435.faa	Slashvirus
ViPhOG18777.faa	Orthopoxvirus
ViPhOG15827.faa	Corndogvirus
ViPhOG8185.faa	Mimivirus
ViPhOG22419.faa	Enhodamvirus
ViPhOG10746.faa	Ostreavirus
ViPhOG15776.faa	Alphabaculovirus
ViPhOG20205.faa	Marseillevirus
ViPhOG3406.faa	Avipoxvirus
ViPhOG22469.faa	Parapoxvirus
ViPhOG13051.faa	Schizotequatrovirus
ViPhOG21816.faa	Cyprinivirus
ViPhOG29586.faa	Bequatrovirus
ViPhOG9846.faa	Leporipoxvirus
ViPhOG30593.faa	Caeruleovirus
ViPhOG15676.faa	Iltovirus
ViPhOG18134.faa	Rogunavirus
ViPhOG10514.faa	Fletchervirus
ViPhOG24083.faa	Emdodecavirus
ViPhOG6904.faa	Mimivirus
ViPhOG15046.faa	Prasinovirus
ViPhOG2322.faa	Whispovirus
ViPhOG29407.faa	Bastillevirus
ViPhOG18071.faa	Andromedavirus
ViPhOG6598.faa	Megalocytivirus
ViPhOG15565.faa	Mimivirus
ViPhOG7855.faa	Mimivirus
ViPhOG20785.faa	Rogunavirus
ViPhOG6980.faa	Mimivirus
ViPhOG28823.faa	Seunavirus
ViPhOG7870.faa	Mimivirus
ViPhOG20786.faa	Rogunavirus
ViPhOG30162.faa	Cequinquevirus
ViPhOG12910.faa	Schizotequatrovirus
ViPhOG17758.faa	Varicellovirus
ViPhOG29463.faa	Bastillevirus
ViPhOG8131.faa	Mimivirus
ViPhOG27082.faa	Seunavirus
ViPhOG21995.faa	Corndogvirus
ViPhOG4280.faa	Cyprinivirus
ViPhOG21973.faa	Corndogvirus
ViPhOG4217.faa	Cyprinivirus
ViPhOG4219.faa	Cyprinivirus
ViPhOG30293.faa	Asteriusvirus
ViPhOG15444.faa	Mimivirus
ViPhOG17332.faa	Mimivirus
ViPhOG22001.faa	Corndogvirus
ViPhOG6558.faa	Megalocytivirus
ViPhOG23859.faa	Kochikohdavirus
ViPhOG20047.faa	Marseillevirus
ViPhOG16405.faa	Fromanvirus
ViPhOG7887.faa	Mimivirus
ViPhOG7816.faa	Mimivirus
ViPhOG16784.faa	Bovispumavirus
ViPhOG12614.faa	Obolenskvirus
ViPhOG28005.faa	Barnyardvirus
ViPhOG13690.faa	Badnavirus
ViPhOG30956.faa	Bequatrovirus
ViPhOG9615.faa	Alphabaculovirus
ViPhOG18526.faa	Siminovitchvirus
ViPhOG14352.faa	Fromanvirus
ViPhOG20362.faa	Marseillevirus
ViPhOG18092.faa	Andromedavirus
ViPhOG7993.faa	Mimivirus
ViPhOG2196.faa	Whispovirus
ViPhOG8895.faa	Cytomegalovirus
ViPhOG13847.faa	Saphexavirus
ViPhOG29503.faa	Bastillevirus
ViPhOG17140.faa	Alphabaculovirus
ViPhOG8964.faa	Cytomegalovirus
ViPhOG23028.faa	Kuravirus
ViPhOG6524.faa	Megalocytivirus
ViPhOG24837.faa	Nankokuvirus
ViPhOG21692.faa	Cheoctovirus
ViPhOG28526.faa	Nankokuvirus
ViPhOG28711.faa	Chloriridovirus
ViPhOG7189.faa	Mimivirus
ViPhOG959.faa	Alphamesonivirus
ViPhOG4101.faa	Muromegalovirus
ViPhOG2093.faa	Whispovirus
ViPhOG6275.faa	Varicellovirus
ViPhOG11418.faa	Betabaculovirus
ViPhOG15347.faa	Mimivirus
ViPhOG25492.faa	Potexvirus
ViPhOG4307.faa	Cyprinivirus
ViPhOG28796.faa	Seunavirus
ViPhOG30906.faa	Chloriridovirus
ViPhOG11294.faa	Unaquatrovirus
ViPhOG19433.faa	Pandoravirus
ViPhOG13852.faa	Saphexavirus
ViPhOG20678.faa	Alphabaculovirus
ViPhOG23019.faa	Kuravirus
ViPhOG6544.faa	Megalocytivirus
ViPhOG15333.faa	Mimivirus
ViPhOG17160.faa	Alphabaculovirus
ViPhOG29141.faa	Certrevirus
ViPhOG24541.faa	Moonvirus
ViPhOG9420.faa	Mardivirus
ViPhOG17577.faa	Mimivirus
ViPhOG17662.faa	Mimivirus
ViPhOG15558.faa	Mimivirus
ViPhOG22389.faa	Enhodamvirus
ViPhOG13269.faa	Phikzvirus
ViPhOG23882.faa	Kochikohdavirus
ViPhOG24832.faa	Nankokuvirus
ViPhOG1412.faa	Rhadinovirus
ViPhOG30610.faa	Slashvirus
ViPhOG15103.faa	Mimivirus
ViPhOG15779.faa	Alphabaculovirus
ViPhOG18059.faa	Andromedavirus
ViPhOG23454.faa	Gordtnkvirus
ViPhOG3480.faa	Avipoxvirus
ViPhOG4080.faa	Muromegalovirus
ViPhOG20381.faa	Marseillevirus
ViPhOG20667.faa	Alphabaculovirus
ViPhOG6600.faa	Megalocytivirus
ViPhOG16845.faa	Cheoctovirus
ViPhOG2270.faa	Whispovirus
ViPhOG24833.faa	Nankokuvirus
ViPhOG21964.faa	Corndogvirus
ViPhOG21989.faa	Corndogvirus
ViPhOG21005.faa	Agatevirus
ViPhOG26659.faa	Krischvirus
ViPhOG8878.faa	Cytomegalovirus
ViPhOG22003.faa	Corndogvirus
ViPhOG7084.faa	Mimivirus
ViPhOG8016.faa	Mimivirus
ViPhOG8037.faa	Mimivirus
ViPhOG2953.faa	Betanudivirus
ViPhOG4013.faa	Muromegalovirus
ViPhOG3438.faa	Avipoxvirus
ViPhOG7864.faa	Mimivirus
ViPhOG26473.faa	Barnyardvirus
ViPhOG7417.faa	Mimivirus
ViPhOG23834.faa	Kochikohdavirus
ViPhOG4050.faa	Muromegalovirus
ViPhOG4097.faa	Muromegalovirus
ViPhOG26311.faa	Timquatrovirus
ViPhOG6662.faa	Varicellovirus
ViPhOG6587.faa	Megalocytivirus
ViPhOG21999.faa	Corndogvirus
ViPhOG22414.faa	Enhodamvirus
ViPhOG4363.faa	Cyprinivirus
ViPhOG16170.faa	Fromanvirus
ViPhOG29077.faa	Kuttervirus
ViPhOG27529.faa	Cheoctovirus
ViPhOG1613.faa	Orthopoxvirus
ViPhOG29632.faa	Bequatrovirus
ViPhOG9330.faa	Orthopoxvirus
ViPhOG6492.faa	Iltovirus
ViPhOG17947.faa	Gamaleyavirus
ViPhOG16205.faa	Schizotequatrovirus
ViPhOG8043.faa	Mimivirus
ViPhOG8445.faa	Megalocytivirus
ViPhOG18113.faa	Rogunavirus
ViPhOG28853.faa	Seunavirus
ViPhOG31103.faa	Bastillevirus
ViPhOG29594.faa	Bequatrovirus
ViPhOG9575.faa	Alphabaculovirus
ViPhOG25809.faa	Betabaculovirus
ViPhOG7708.faa	Mimivirus
ViPhOG17011.faa	Ascovirus
ViPhOG30299.faa	Asteriusvirus
ViPhOG2268.faa	Whispovirus
ViPhOG13276.faa	Phikzvirus
ViPhOG30574.faa	Limdunavirus
ViPhOG22301.faa	Litunavirus
ViPhOG30785.faa	Helsingorvirus
ViPhOG26455.faa	Rosenblumvirus
ViPhOG12387.faa	Etatorquevirus
ViPhOG13271.faa	Phikzvirus
ViPhOG18784.faa	Cbastvirus
ViPhOG3441.faa	Avipoxvirus
ViPhOG18954.faa	Pandoravirus
ViPhOG29385.faa	Pahexavirus
ViPhOG29630.faa	Bequatrovirus
ViPhOG6547.faa	Megalocytivirus
ViPhOG6572.faa	Megalocytivirus
ViPhOG20655.faa	Alphabaculovirus
ViPhOG15405.faa	Mimivirus
ViPhOG23889.faa	Kochikohdavirus
ViPhOG20225.faa	Marseillevirus
ViPhOG20389.faa	Marseillevirus
ViPhOG9568.faa	Betanecrovirus
ViPhOG24001.faa	Emdodecavirus
ViPhOG28847.faa	Seunavirus
ViPhOG19355.faa	Pandoravirus
ViPhOG24608.faa	Betaentomopoxvirus
ViPhOG19621.faa	Pandoravirus
ViPhOG6548.faa	Megalocytivirus
ViPhOG22395.faa	Enhodamvirus
ViPhOG23134.faa	Kochikohdavirus
ViPhOG7722.faa	Mimivirus
ViPhOG23092.faa	Kuravirus
ViPhOG7753.faa	Mimivirus
ViPhOG15649.faa	Iltovirus
ViPhOG17162.faa	Alphabaculovirus
ViPhOG6019.faa	Orthopoxvirus
ViPhOG21937.faa	Corndogvirus
ViPhOG4318.faa	Cyprinivirus
ViPhOG23082.faa	Kuravirus
ViPhOG14578.faa	Bongovirus
ViPhOG8091.faa	Mimivirus
ViPhOG20485.faa	Marseillevirus
ViPhOG29510.faa	Bastillevirus
ViPhOG8039.faa	Mimivirus
ViPhOG22653.faa	Gaprivervirus
ViPhOG17012.faa	Ascovirus
ViPhOG21942.faa	Corndogvirus
ViPhOG8455.faa	Megalocytivirus
ViPhOG9188.faa	Closterovirus
ViPhOG15125.faa	Mimivirus
ViPhOG23001.faa	Kuravirus
ViPhOG1772.faa	Mardivirus
ViPhOG20219.faa	Marseillevirus
ViPhOG3799.faa	Asfivirus
ViPhOG14568.faa	Bongovirus
ViPhOG16209.faa	Schizotequatrovirus
ViPhOG27359.faa	Zindervirus
ViPhOG10548.faa	Fletchervirus
ViPhOG28510.faa	Teseptimavirus
ViPhOG24844.faa	Nankokuvirus
ViPhOG10500.faa	Asfivirus
ViPhOG26975.faa	Lessievirus
ViPhOG13262.faa	Phikzvirus
ViPhOG27948.faa	Barnyardvirus
ViPhOG17763.faa	Varicellovirus
ViPhOG6549.faa	Megalocytivirus
ViPhOG28693.faa	Fletchervirus
ViPhOG1699.faa	Orthopoxvirus
ViPhOG23219.faa	Pagevirus
ViPhOG16238.faa	Betacoronavirus
ViPhOG24503.faa	Patiencevirus
ViPhOG15630.faa	Iltovirus
ViPhOG15731.faa	Alphabaculovirus
ViPhOG2620.faa	Whispovirus
ViPhOG7352.faa	Mimivirus
ViPhOG7051.faa	Mimivirus
ViPhOG26951.faa	Lessievirus
ViPhOG11639.faa	Jerseyvirus
ViPhOG7513.faa	Mimivirus
ViPhOG18938.faa	Pandoravirus
ViPhOG2213.faa	Whispovirus
ViPhOG18058.faa	Andromedavirus
ViPhOG16176.faa	Fromanvirus
ViPhOG25845.faa	Betaentomopoxvirus
ViPhOG29602.faa	Bequatrovirus
ViPhOG23224.faa	Pagevirus
ViPhOG26041.faa	Chloriridovirus
ViPhOG25667.faa	Betaentomopoxvirus
ViPhOG6994.faa	Mimivirus
ViPhOG18273.faa	Proboscivirus
ViPhOG23689.faa	Vequintavirus
ViPhOG11312.faa	Unaquatrovirus
ViPhOG24246.faa	Bruynoghevirus
ViPhOG23833.faa	Kochikohdavirus
ViPhOG15056.faa	Prasinovirus
ViPhOG6561.faa	Megalocytivirus
ViPhOG26467.faa	Corndogvirus
ViPhOG8752.faa	Pecentumvirus
ViPhOG20135.faa	Marseillevirus
ViPhOG21004.faa	Agatevirus
ViPhOG14746.faa	Fromanvirus
ViPhOG3426.faa	Avipoxvirus
ViPhOG25811.faa	Betabaculovirus
ViPhOG7296.faa	Mimivirus
ViPhOG18588.faa	Siminovitchvirus
ViPhOG2210.faa	Whispovirus
ViPhOG21990.faa	Corndogvirus
ViPhOG23338.faa	Nonagvirus
ViPhOG30960.faa	Bequatrovirus
ViPhOG22004.faa	Corndogvirus
ViPhOG30751.faa	Lightbulbvirus
ViPhOG6797.faa	Mastadenovirus
ViPhOG6433.faa	Waikavirus
ViPhOG15066.faa	Cytomegalovirus
ViPhOG29656.faa	Seunavirus
ViPhOG1768.faa	Mardivirus
ViPhOG22132.faa	Betabaculovirus
ViPhOG1602.faa	Orthopoxvirus
ViPhOG24876.faa	Nankokuvirus
ViPhOG8268.faa	Mimivirus
ViPhOG16745.faa	Tulanevirus
ViPhOG22852.faa	Muromegalovirus
ViPhOG3810.faa	Asfivirus
ViPhOG6993.faa	Mimivirus
ViPhOG29497.faa	Bastillevirus
ViPhOG20948.faa	Megrivirus
ViPhOG21552.faa	Gamaleyavirus
ViPhOG7382.faa	Mimivirus
ViPhOG9001.faa	Cytomegalovirus
ViPhOG4051.faa	Muromegalovirus
ViPhOG8870.faa	Cytomegalovirus
ViPhOG10939.faa	Cheoctovirus
ViPhOG15605.faa	Iltovirus
ViPhOG13174.faa	Mimivirus
ViPhOG23275.faa	Slashvirus
ViPhOG6578.faa	Megalocytivirus
ViPhOG7271.faa	Mimivirus
ViPhOG12402.faa	Brujitavirus
ViPhOG27973.faa	Pbunavirus
ViPhOG1444.faa	Rhadinovirus
ViPhOG17177.faa	Alphabaculovirus
ViPhOG24873.faa	Nankokuvirus
ViPhOG19543.faa	Pandoravirus
ViPhOG20357.faa	Marseillevirus
ViPhOG20089.faa	Marseillevirus
ViPhOG17981.faa	Gamaleyavirus
ViPhOG6954.faa	Mimivirus
ViPhOG27509.faa	Chloriridovirus
ViPhOG20282.faa	Marseillevirus
ViPhOG17053.faa	Ascovirus
ViPhOG22749.faa	Teseptimavirus
ViPhOG7196.faa	Mimivirus
ViPhOG8107.faa	Mimivirus
ViPhOG15639.faa	Iltovirus
ViPhOG14318.faa	Wildcatvirus
ViPhOG18798.faa	Lightbulbvirus
ViPhOG29574.faa	Bequatrovirus
ViPhOG30608.faa	Caeruleovirus
ViPhOG15517.faa	Mimivirus
ViPhOG21653.faa	Zindervirus
ViPhOG18440.faa	Slashvirus
ViPhOG25745.faa	Betabaculovirus
ViPhOG30934.faa	Omegavirus
ViPhOG15153.faa	Mimivirus
ViPhOG15759.faa	Alphabaculovirus
ViPhOG14440.faa	Cheoctovirus
ViPhOG8022.faa	Mimivirus
ViPhOG20245.faa	Marseillevirus
ViPhOG7772.faa	Mimivirus
ViPhOG9555.faa	Betacoronavirus
ViPhOG24013.faa	Emdodecavirus
ViPhOG18034.faa	Andromedavirus
ViPhOG15507.faa	Mimivirus
ViPhOG8057.faa	Mimivirus
ViPhOG7801.faa	Mimivirus
ViPhOG30184.faa	Cequinquevirus
ViPhOG7514.faa	Mimivirus
ViPhOG19463.faa	Pandoravirus
ViPhOG4762.faa	Varicellovirus
ViPhOG2185.faa	Whispovirus
ViPhOG20647.faa	Alphabaculovirus
ViPhOG958.faa	Alphamesonivirus
ViPhOG19998.faa	Kochikohdavirus
ViPhOG7759.faa	Mimivirus
ViPhOG3584.faa	Rudivirus
ViPhOG2588.faa	Whispovirus
ViPhOG2171.faa	Whispovirus
ViPhOG7564.faa	Mimivirus
ViPhOG20095.faa	Marseillevirus
ViPhOG8161.faa	Mimivirus
ViPhOG22362.faa	Fromanvirus
ViPhOG17402.faa	Mimivirus
ViPhOG3806.faa	Asfivirus
ViPhOG29356.faa	Homburgvirus
ViPhOG7308.faa	Mimivirus
ViPhOG6315.faa	Teseptimavirus
ViPhOG29609.faa	Bequatrovirus
ViPhOG19343.faa	Pandoravirus
ViPhOG21780.faa	Pecentumvirus
ViPhOG6058.faa	Iteradensovirus
ViPhOG2981.faa	Lentivirus
ViPhOG26964.faa	Lessievirus
ViPhOG4058.faa	Muromegalovirus
ViPhOG12920.faa	Schizotequatrovirus
ViPhOG8439.faa	Megalocytivirus
ViPhOG2177.faa	Whispovirus
ViPhOG7306.faa	Mimivirus
ViPhOG4032.faa	Muromegalovirus
ViPhOG19265.faa	Pandoravirus
ViPhOG7631.faa	Mimivirus
